0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.271723896265029907e-01
6.473879814147949219e-01
1.224023342132568359e+00
1.934057950973510742e+00
2.766848802566528320e+00
3.644849538803100586e+00
4.548493862152099609e+00
5.510720729827880859e+00
6.466153144836425781e+00
7.349385738372802734e+00
8.171755790710449219e+00
8.957072257995605469e+00
9.824554964900016785e+00
1.113271462917327881e+01
1.243850052356719971e+01
1.381161165237426758e+01
1.507905125617980957e+01
1.638231372833251953e+01
1.765027093887329102e+01
1.889364433288574219e+01
2.002502727508544922e+01
2.113475227355957031e+01
2.237383750081062317e+01
2.375614368915557861e+01
2.524924075603485107e+01
2.671863245964050293e+01
2.817943835258483887e+01
2.961680769920349121e+01
3.090056300163269043e+01
3.219837713241577148e+01
3.349967622756958008e+01
3.481454706192016602e+01
3.611221995949745178e+01
3.776590013504028320e+01
3.933116149902343750e+01
4.079398906230926514e+01
4.219569754600524902e+01
4.360201907157897949e+01
4.503513526916503906e+01
4.631861281394958496e+01
4.753475213050842285e+01
4.903370758891105652e+01
5.077366775274276733e+01
5.222081315517425537e+01
5.358860433101654053e+01
5.501787805557250977e+01
5.638271713256835938e+01
5.768123340606689453e+01
5.899610495567321777e+01
6.020664849877357483e+01
6.188130772113800049e+01
6.344285559654235840e+01
6.492837297916412354e+01
6.635242807865142822e+01
6.773468542098999023e+01
6.905698156356811523e+01
7.041485643386840820e+01
7.175637531280517578e+01
7.312279072403907776e+01
7.482247298955917358e+01
7.622163140773773193e+01
7.771318280696868896e+01
7.910465860366821289e+01
8.043197178840637207e+01
8.176970839500427246e+01
8.291896176338195801e+01
8.426873782277107239e+01
8.588619142770767212e+01
8.738363194465637207e+01
8.876126861572265625e+01
9.008881402015686035e+01
9.147765135765075684e+01
9.275672984123229980e+01
9.398552680015563965e+01
9.499653054587543011e+01
